"data-id","Công nghệ CPU","Số nhân","Số luồng","Tốc độ CPU","Tốc độ tối đa","RAM","Loại RAM","Tốc độ Bus RAM","Hỗ trợ RAM tối đa","Ổ cứng","Màn hình","Độ phân giải","Tần số quét","Độ phủ màu","Công nghệ màn hình","Card màn hình","Công nghệ âm thanh","Cổng giao tiếp","Kết nối không dây","Webcam","Đèn bàn phím","Kích thước","Chất liệu","Thông tin Pin","Hệ điều hành","Thời điểm ra mắt","Khe đọc thẻ nhớ","Tính năng khác","Tản nhiệt","Màn hình cảm ứng","NPU","Hiệu năng xử lý AI (TOPS)"
"327897","AMD Ryzen 7 - 8845HS","8","16","3.8GHz","Turbo Boost 5.1 GHz","16 GB","DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)","4800 MHz","32 GB","512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","15.6""","Full HD (1920 x 1080)","144Hz","100% sRGB 75.35% Adobe RGB 72% NTSC","G-Sync Tấm nền IPS Chống chói Anti Glare 250 nits","Card rời - NVIDIA GeForce RTX 4060, 8 GB","Hi-Res Audio Dolby Atmos","LAN (RJ45) Jack tai nghe 3.5 mm 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC) 2 x USB 3.2 HDMI 1 x USB Type-C USB 4 (hỗ trợ DisplayPort)","Wi-Fi 6 (802.11ax) Bluetooth 5.3","HD webcam","Đèn chuyển màu RGB - 1 vùng","Dài 354 mm - Rộng 251 mm - Dày 24.9 mm - 2.2 kg","Vỏ nhựa - nắp lưng bằng kim loại","4-cell, 90Wh","Windows 11 Home SL","2024",,"MUX Switch NVIDIA Optimus Độ bền chuẩn quân đội MIL STD 810H",,,"AMD XDNA","Lên đến 16 TOPS"
"333099","Intel Core Ultra 7 Lunar Lake - 258V","8","8","2.2GHz","Turbo Boost 4.8 GHz","32 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","14""","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% DCI-P3","Chuẩn DisplayHDR True Black 600 Low Blue Light Màn hình OLED 400 nits 600 nits (Khi bật HDR) 1.07 tỷ màu","Card tích hợp - Intel Arc Graphics","Công nghệ Smart AMP Audio by Harman/Kardon","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam Camera IR","Đèn chuyển màu RGB - 1 vùng","Dài 310.5 mm - Rộng 221.9 mm - Dày 15.9 mm - 1.3 kg","Vỏ kim loại - Nhôm","4-cell Li-ion, 75 Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024","Micro SD","Độ bền chuẩn quân đội MIL STD 810H Bản lề mở 180 độ Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 47 TOPS"
"323585","AMD Ryzen 7 - 7840HS","8","16","3.8GHz","Turbo Boost 5.1 GHz","32 GB","DDR5 2 khe (1 khe 16 GB + 1 khe 16 GB)","5600 MHz","64 GB","1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","16.1""","QHD","240Hz","100% sRGB","Low Blue Light Thời gian phản hồi: 3 ms Tấm nền IPS Chống chói Anti Glare Độ sáng 300 nits","Card rời - NVIDIA GeForce RTX 4060, 8 GB","Realtek High Definition Audio HP Audio Boost Bang & Olufsen audio DTS:X ULTRA","LAN (RJ45) Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 2 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam","Đèn chuyển màu RGB - 4 vùng","Dài 369 mm - Rộng 259.4 mm - Dày 23.5 mm - 2.37 kg","Vỏ nhựa","6-cell Li-ion, 83 Wh","Windows 11 Home SL","2024",,"Công tắc khóa camera",,,"AMD XDNA","Max 10 TOPS"
"327907","Intel Core Ultra 7 Meteor Lake - 155H","16","22","Hãng không công bố","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD M.2 PCIe","13.4""","QHD+ (2560 x 1600)","60Hz",,"Anti-Reflective Eyesafe 500 nits brightness","Card tích hợp - Intel Arc Graphics","Realtek Audio","2 x Thunderbolt 4 (hỗ trợ Power Delivery)","Wi-Fi 7 (802.11be) Bluetooth 5.4","HD webcam Camera IR","Đơn sắc - Màu trắng","Dài 295.3 mm - Rộng 199 mm - Dày 15.3 mm - 1.17 kg","Hợp kim Nhôm-Carbon","3-cell, 55 Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024",,"Bảo mật vân tay Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost","Hãng không công bố"
"334797","Intel Core Ultra 7 Arrow Lake - 255H","16","16","2GHz","Turbo Boost 5.1 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe","14""","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% DCI-P3","Thời gian phản hồi 0.2 ms Màn hình bảo vệ mắt - EYE CARE Chuẩn DisplayHDR True Black 500 Low Blue Light Màn hình OLED 400 nits 500 nits (Khi bật HDR) 1.07 tỷ màu","Card tích hợp - Intel Arc Graphics","Công nghệ Smart AMP","Jack tai nghe 3.5 mm 1 x USB 3.2 HDMI 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 312.4 mm - Rộng 220.1 mm - Dày 14.9 mm - 1.28 kg","Vỏ kim loại - Nhôm","4-cell Li-ion, 75 Wh","Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic","2025",,"Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost","Max 13 TOPS"
"328948","AMD Ryzen AI 9 - HX 370","12","24","2GHz","Turbo Boost 5.1 GHz","16 GB","LPDDR5X (Onboard)","7500 MHz","Không hỗ trợ nâng cấp","1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","14""","QHD+ (2560 x 1600) 16:10","165 Hz","100% sRGB","G-Sync Tấm nền IPS Chống chói Anti Glare 400 nits","Card rời - NVIDIA GeForce RTX 4060, 8 GB","Hi-Res Audio Dolby Atmos","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 1 x USB Type-C USB 4 (hỗ trợ DisplayPort và Power Delivery) 1 x USB Type-C (hỗ trợ DisplayPort)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 311 mm - Rộng 227 mm - Dày 19.9 mm - 1.46 kg","Vỏ nhựa - nắp lưng bằng kim loại","4-cell Li-ion, 73 Wh","Windows 11 Home SL + Office Home & Student vĩnh viễn + Microsoft 365 Basic","2024","Micro SD","MUX Switch NVIDIA Optimus Bản lề mở 180 độ Mở khóa khuôn mặt",,,"AMD XDNA","Lên đến 50 TOPS"
"335112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"334802","AMD Ryzen AI 7 - 350","8","16","2GHz","Turbo Boost 5.0 GHz","32 GB","LPDDR5X (Onboard)","7500 MHz","Không hỗ trợ nâng cấp","512 GB SSD NVMe PCIe Gen 4.0","14""","2.8K (2880 x 1800) - OLED 16:10","120Hz","100% DCI-P3","Thời gian phản hồi 0.2 ms Màn hình bảo vệ mắt - EYE CARE Chuẩn DisplayHDR True Black 600 Low Blue Light LED Backlit Màn hình OLED 400 nits 600 nits (Khi bật HDR) 1.07 tỷ màu","Card tích hợp - AMD Radeon Graphics","Công nghệ Smart AMP","Jack tai nghe 3.5 mm 1 x USB 3.2 HDMI 1 x USB Type-C USB 4 (hỗ trợ DisplayPort và Power Delivery) 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)","Wi-Fi 6E (802.11ax) Bluetooth 5.3","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 312.4 mm - Rộng 220.1 mm - Dày 14.9 mm - 1.2 kg","Vỏ kim loại - Nhôm","4-cell Li-ion, 75 Wh","Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic",,,"Độ bền chuẩn quân đội MIL STD 810H Công tắc khóa camera Mở khóa khuôn mặt",,,"AMD XDNA","Lên đến 50 TOPS"
"331749","Snapdragon X Elite - X1E 78 100","12","12","Hãng không công bố","Turbo Boost 3.4 GHz","32 GB","LPDDR5X (Onboard)","8448 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","15.6""","2.8K (2880 x 1620) - OLED","120Hz","100% DCI-P3","Thời gian phản hồi 0.2 ms Màn hình bảo vệ mắt - EYE CARE Chuẩn DisplayHDR True Black 600 1.07 tỷ màu","Card tích hợp - Qualcomm Adreno GPU","Công nghệ Smart AMP Audio by Harman/Kardon","Jack tai nghe 3.5 mm 2 x USB 3.2 HDMI 2 x USB Type-C with USB 4.0 (hỗ trợ DisplayPort, Power Delivery)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Camera IR","Đèn chuyển màu RGB - 1 vùng","Dài 352.6 mm - Rộng 226.9 mm - Dày 15.9 mm - 1.42 kg","Vỏ kim loại - Nhôm","3-cell Li-ion, 70 Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024","Micro SD","Độ bền chuẩn quân đội MIL STD 810H Bản lề mở 180 độ Mở khóa khuôn mặt",,,"Qualcomm Hexagon","Lên đến 45 TOPS"
"335113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"332352","Intel Core Ultra 7 Lunar Lake - 258V","8","8","2.2GHz","Turbo Boost 4.8 GHz","32 GB","LPDDR5X (Onboard)","8533 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","13.3""","2.8K (2880 x 1800) - OLED 16:10","60Hz","100% DCI-P3","Màn hình OLED 400 nits","Card tích hợp - Intel Arc 140V","Hi-Res Audio DTS Audio","HDMI 1 x USB 3.2 1 x Headphone/microphone combo 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Camera IR 5 MP","Đơn sắc - Màu trắng","Dài 299 mm - Rộng 210 mm - Dày 16.9 mm - 0.99 kg","Vỏ kim loại","4-cell Li-ion, 75 Wh","Windows 11 Home SL","2024","Micro SD","Tiêu chuẩn Nền Intel Evo Bản lề mở 180 độ Bảo mật vân tay Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 47 TOPS"
"335015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"332350","Intel Core Ultra 9 Lunar Lake - 288V","8","8","3.3GHz","Turbo Boost 5.1 GHz","32 GB","LPDDR5X (Onboard)","8533 MHz","Không hỗ trợ nâng cấp","1 TB SSD NVMe PCIe Gen 4","16""","4K/UHD+ (3840 x 2400) OLED","60Hz","100% DCI-P3","Màn hình OLED 400 nits","Card tích hợp - Intel Arc 140V","Hi-Res Audio DTS Audio","LAN (RJ45) 1 x USB 3.2 HDMI 1 x Headphone/microphone combo 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam Camera IR","Đơn sắc - Màu trắng","Dài 358.4 mm - Rộng 254.4 mm - Dày 18.95 mm - 1.5 kg","Vỏ nhựa - nắp lưng bằng kim loại","4-cell, 99.9Wh","Windows 11 Home SL","2024","SD","Tiêu chuẩn Nền Intel Evo Công tắc khóa camera Mở khóa khuôn mặt",,,"Intel AI Boost","Lên đến 48 TOPS"
"333106","Intel Core Ultra 7 Meteor Lake - 155H","16","22","3.8GHz","Turbo Boost 4.8 GHz","16 GB","LPDDR5X (Onboard)","7467 MHz","Không hỗ trợ nâng cấp","1 TB SSD M.2 PCIe","13.4""","QHD+ (2560 x 1600)","30 - 120 Hz",,"Anti-Reflective Eyesafe 500 nits brightness","Card tích hợp - Intel Arc Graphics","Realtek Audio","2 x Thunderbolt 4 (hỗ trợ Power Delivery)","Wi-Fi 7 (802.11be) Bluetooth 5.4","Camera IR","Đơn sắc - Màu trắng","Dài 295.3 mm - Rộng 199 mm - Dày 15.3 mm - 1.17 kg","Hợp kim Nhôm-Carbon","3-cell, 55 Wh","Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn","2024",,"Bảo mật vân tay Mở khóa khuôn mặt",,"Cảm ứng","Intel AI Boost",
"332349","AMD Ryzen AI 9 - HX 370","12","24","2GHz","Turbo Boost 5.1 GHz","32 GB","LPDDR5X (Onboard)","7500 MHz","Không hỗ trợ nâng cấp","2 TB SSD NVMe PCIe","16""","4K/UHD+ (3840 x 2400)","120Hz","100% DCI-P3","Tấm nền IPS Độ sáng 1000 nits Mini LED","Card rời - NVIDIA GeForce RTX 4070, 8 GB","Sound by Dynaudio Hi-Res Audio Nahimic 3","LAN (RJ45) 2 x USB 3.2 HDMI 1 x Headphone/microphone combo 1 x USB Type-C (hỗ trợ USB 4, DisplayPort, Power Delivery 3.0 và Thunderbolt 4 )","Wi-Fi 7 (802.11be) Bluetooth 5.4","Full HD Webcam Camera IR","Đèn chuyển màu RGB - Per-Key","Dài 355.8 mm - Rộng 259.7 mm - Dày 19.95 mm - 2.1 kg","Vỏ kim loại","4-cell, 99.9Wh","Windows 11 Home SL","2024",,"Bảo mật vân tay Công tắc khóa camera",,,"AMD XDNA","Lên đến 50 TOPS"
"327402","AMD Ryzen 9 - 8945HS","8","16","4GHz","Turbo Boost 5.20 GHz","16 GB","DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)","5600 MHz","64 GB","1 TB SSD NVMe PCIe Gen 4","15.6""","Full HD (1920 x 1080)","144Hz","45% NTSC","Tấm nền IPS Chống chói Anti Glare 250 nits","Card rời - NVIDIA GeForce RTX 4070, 8 GB","2 x 2W Speaker","LAN (RJ45) 1 x USB 2.0 2 x USB 3.2 HDMI 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort) 1 x Headphone/microphone combo","Wi-Fi 6E (802.11ax) Bluetooth 5.3","HD webcam","Đèn chuyển màu RGB - 4 vùng","Dài 359 mm - Rộng 259 mm - Dày 24.9 mm - 2.25 kg","Vỏ nhựa","3-cell, 53.5Wh","Windows 11 Home SL","2024",,"MUX Switch","Cooler Boost 5",,"AMD XDNA","Lên đến 16 TOPS"
