"data-index","data-id","data-issetup","data-maingroup","data-subgroup","data-type","data-vehicle","data-productcode","data-price-root","data-ordertypeid","data-pos","sourceURL","data-s","data-site","data-pro","data-cache","data-sv","data-name","data-id","data-price","data-brand","data-cate","data-box","data-pos","data-color","data-productstatus","data-premium","data-promotiontype","imageURL","percent","gift","rating","unit-sold"
"2","333098","0","22","42","1","1","0220042002962","28990000.0","2","2","/laptop/asus-vivobook-s-14-s5406sa-ultra-5-pp060ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 14 S5406SA Ultra 5 226V/16GB/512GB/120Hz/OfficeHS/Win11 (PP060WS)","333098","26990000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333098/asus-vivobook-s-14-s5406sa-ultra-5-pp060ws--638765992553878966-600x600.jpg","-6%","Quà 150.000₫","5","• Đã bán 14"
"3","326640","0","22","42","1","1","0220042002724","23190000.0","2","3","/laptop/lenovo-thinkbook-16-g7-ultra-5-21ms007gvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo ThinkBook 16 G7 Ultra 5 125U/16GB/512GB/Win11 (21MS007GVN)","326640","22190000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326640/lenovo-thinkbook-16-g7-ultra-5-21ms007gvn-638763558188904172-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 76"
"4","326280","0","22","42","1","1","0220042002711","39990000.0","2","4","/laptop/msi-katana-a15-ai-b8vg-r7-465vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Katana A15 AI B8VG R7 8845HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Chuột/Bàn di/Win11 (465VN)","326280","32690000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326280/msi-katana-a15-ai-b8vg-r7-465vn-638763555401666860-600x600.jpg","-18%","Quà 2.240.000₫","5","• Đã bán 17"
"5","326496","0","22","42","1","1","0220042002714","56990000.0","2","5","/laptop/lenovo-legion-pro-5-16irx9-i9-83df0046vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/8GB RTX4070/240Hz/Win11 (83DF0046VN)","326496","54690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326496/lenovo-legion-pro-5-16irx9-i9-83df0046vn-thumb-638754866766884317-600x600.jpg","0%","Quà 2.690.000₫","5","• Đã bán 35"
"6","321468","0","22","42","1","1","0220042002557","34990000.0","2","6","/laptop/asus-zenbook-14-oled-ux3405ma-ultra-7-pp152w","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Zenbook 14 OLED UX3405MA Ultra 7 155H/32GB/1TB/120Hz/Túi/Win11 (PP152W)","321468","31990000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/321468/asus-zenbook-14-oled-ux3405ma-ultra-7-pp152w-thumb-638763543290373422-600x600.jpg","-8%","Quà 2.240.000₫","5","• Đã bán 467"
"7","324340","0","22","42","1","1","0220042002650","16990000.0","2","7","/laptop/dell-vostro-15-3520-i5-i5u165w11gru?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (i5U165W11GRU)","324340","15990000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/324340/dell-vostro-15-3520-i5-i5u165w11gru-30-638754946837722955-600x600.jpg","-5%",,"5","• Đã bán 1,5k"
"8","305008","0","22","42","1","1","0220042002215","17990000.0","2","8","/laptop/asus-vivobook-15-x1504va-i5-nj025w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 15 X1504VA i5 1335U/8GB/512GB/Win11 (NJ025W)","305008","13990000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/305008/asus-vivobook-15-x1504va-i5-nj025w-170225-102349-695-600x600.jpg","-22%","Quà 2.240.000₫","4.9","• Đã bán 2,8k"
"9","322269","0","22","42","1","1","0220042002576","20990000.0","2","9","/laptop/asus-tuf-gaming-a15-fa506nf-r5-hn012w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming A15 FA506NF R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (HN012W)","322269","17490000.0","Asus","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322269/asus-tuf-gaming-a15-fa506nf-r5-hn012w-170225-104821-173-600x600.jpg","-16%","Quà 2.240.000₫","4.9","• Đã bán 3,2k"
"10","322070","0","22","42","1","1","0220042002567","15490000.0","2","10","/laptop/dell-vostro-15-3520-i5-v5i5610w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Vostro 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/KYHD/Win11 (V5I5610W1)","322070","14490000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322070/dell-vostro-15-3520-i5-v5i5610w1-thumb-638754904553991240-600x600.jpg","-6%","Quà 150.000₫","4.9","• Đã bán 973"
"11","311180","0","22","42","1","1","0220042002353","18990000.0","2","11","/laptop/asus-vivobook-15-oled-a1505za-i5-l1337w?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 15 OLED A1505ZA i5 12500H/16GB/512GB/Win11 (L1337W)","311180","15290000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311180/asus-vivobook-15-oled-a1505za-i5-l1337w-170225-103459-732-600x600.jpg","-19%",,"4.9","• Đã bán 3,2k"
"12","325051","0","22","42","1","1","0220042002661","26990000.0","2","12","/laptop/acer-swift-go-14-ai-73-71zx-ultra-7-nxkslsv002","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002)","325051","26090000.0","Acer","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325051/acer-swift-go-14-ai-73-71zx-ultra-7-nxkslsv002-638763553394679706-600x600.jpg","0%","Quà 2.290.000₫","5","• Đã bán 59"
"13","325243","0","22","42","1","1","0220042002664","16190000.0","2","13","/laptop/dell-vostro-3420-i5-v4i5702w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Vostro 3420 i5 1235U/8GB/512GB/OfficeHS/Win11 (V4I5702W1)","325243","14490000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325243/dell-vostro-3420-i5-v4i5702w1-thumb-638754948252584070-600x600.jpg","-10%","Quà 150.000₫","5","• Đã bán 1k"
"14","328130","0","22","42","1","1","0220042002785","27390000.0","2","14","/laptop/lenovo-thinkbook-14-ultra-7-21mr0072vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo ThinkBook 14 Ultra 7 155U/16GB/512GB/Win11 (21MR0072VN)","328130","26390000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328130/lenovo-thinkbook-14-ultra-7-21mr0072vn-638763566707170791-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 29"
"15","329114","0","22","42","1","1","0220042002821","31490000.0","2","15","/laptop/lenovo-loq-15iax9-i5-83jc003yvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming LOQ 15ARP9 R7 7435HS/24GB/512GB/8GB RTX4060/144Hz/Win11 (83JC003YVN)","329114","30190000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329114/lenovo-loq-15iax9-i5-83jc003yvn-thumb-638754877113366724-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 12"
"16","326268","0","22","42","1","1","0220042002709","56990000.0","2","16","/laptop/hp-spectre-x360-14-eu0050tu-ultra-7-a19blpa","Nomal","1","3","True","webtgdd-26-86","Laptop HP Spectre X360 14 eu0050TU Ultra 7 155H/32GB/1TB/Touch/Pen/Win11 (A19BLPA)","326268","50990000.0","HP","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326268/hp-spectre-x360-14-eu0050tu-ultra-7-a19blpa-638763555305898173-600x600.jpg","-10%","Quà 2.240.000₫","5","• Đã bán 25"
"17","325244","0","22","42","1","1","0220042002665","25990000.0","2","17","/laptop/dell-inspiron-14-5440-core-7-n4i7204w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 14 5440 Core 7 150U/16GB/512GB/OfficeHS/Win11 (N4I7204W1)","325244","24490000.0","Dell","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325244/dell-inspiron-14-5440-core-7-n4i7204w1-thumb-638754948363791973-600x600.jpg","-5%","Quà 150.000₫","5","• Đã bán 524"
"18","334795","0","22","42","1","1","0220042003025","20990000.0","2","18","/laptop/asus-vivobook-16-x1605va-i7-mb1875ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 16 X1605VA i7 13620H/16GB/512GB/OfficeHS24+365/Win11 (MB1875WS)","334795","19490000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334795/asus-vivobook-16-x1605va-i7-mb1875ws-638780631218422113-600x600.jpg","-7%","Quà 150.000₫","5","• Đã bán 3"
"19","327409","0","22","42","1","1","0220042002753","27790000.0","2","19","/laptop/hp-elitebook-630-g10-i7-9h1n9pt?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (9H1N9PT)","327409","25690000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327409/hp-elitebook-630-g10-i7-9h1n9pt-170225-111002-894-600x600.jpg","-7%","Quà 2.240.000₫","4.9","• Đã bán 170"
"20","334799","0","22","42","1","1","0220042003030","22990000.0","2","20","/laptop/asus-vivobook-16-m1607ka-r7-ai-350-mb091ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 16 M1607KA R7 AI 350/16GB/512GB/OfficeHS24+365/Win11 (MB091WS)","334799","22990000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334799/asus-vivobook-16-m1607ka-r7-ai-350-mb091ws-638774631402323373-600x600.jpg","0%","Quà 150.000₫",,"• Đã bán 1"
"1","327406","0","22","42","1","1","0220042002751","22590000.0","2","1","/laptop/hp-probook-450-g10-i5-9h1n5pt?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (9H1N5PT)","327406","20190000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327406/hp-probook-450-g10-i5-9h1n5pt-170225-110838-638-600x600.jpg","-10%","Quà 2.240.000₫","5","• Đã bán 168"
"2","327507","0","22","42","1","1","0220042002757","20990000.0","2","2","/laptop/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Aspire 5 A515 58M 79R7 i7 13620H/16GB/512GB/Win11 (NX.KQ8SV.007)","327507","18790000.0","Acer","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327507/acer-aspire-5-a515-58m-79r7-i7-nxkq8sv007-thumb-638754974350798562-600x600.jpg","-10%","Quà 2.090.000₫","4.9","• Đã bán 299"
"3","322098","0","22","42","2","1","0220042002569","28990000.0","162","3","/laptop/msi-gaming-katana-a15-ai-b8ve-r7-402vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Katana A15 AI B8VE R7 8845HS/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (402VN)","322098","27190000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322098/msi-gaming-katana-a15-ai-b8ve-r7-402vn-thumb-638763543506761385-600x600.jpg","-6%","Quà 2.240.000₫",,"• Đã bán 2"
"4","327408","0","22","42","1","1","0220042002752","26990000.0","2","4","/laptop/hp-probook-450-g10-i7-9h8h1pt?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (9H8H1PT)","327408","23190000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327408/hp-probook-450-g10-i7-9h8h1pt-170225-110923-833-600x600.jpg","-14%","Quà 2.240.000₫","5","• Đã bán 75"
"5","332371","0","22","42","1","1","0220042002939","33490000.0","2","5","/laptop/lenovo-thinkpad-e14-ultra-7-21m70051vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo ThinkPad E14 Ultra 7 155H/32GB/1TB/Win11 (21M70051VN)","332371","33490000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332371/lenovo-thinkpad-e14-ultra-7-21m70051vn-638765988173646226-600x600.jpg","0%","Quà 2.390.000₫","5","• Đã bán 13"
"6","332397","0","22","42","1","1","0220042002951","34990000.0","2","6","/laptop/acer-swift-ai-sf14-51-53p9-ultra-5-nxj2ksv002","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Swift AI SF14 51 53P9 Ultra 5 226V/16GB/1TB/Win11 (NX.J2KSV.002)","332397","34790000.0","Acer","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332397/acer-swift-ai-sf14-51-53p9-ultra-5-nxj2ksv002-638765990119867735-600x600.jpg","0%","Quà 2.290.000₫",,
"7","322099","0","22","42","2","1","0220042002570","30990000.0","162","7","/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Cyborg 15 AI A1VEK Ultra 7 155H/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (053VN)","322099","28690000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322099/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn-thumb-638763544027585458-600x600.jpg","-7%","Quà 2.240.000₫","5","• Đã bán 16"
"8","332364","0","22","42","2","1","0220042002945","24990000.0","162","8","/laptop/lenovo-ideapad-slim-5-14q8x9-x1p-42-100-83hl000kvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN)","332364","23690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332364/lenovo-ideapad-slim-5-14q8x9-x1p-42-100-83hl000kvn-638765987815030847-600x600.jpg","-5%","Quà 2.240.000₫",,"Chỉ bán online"
"9","329429","0","22","42","1","1","0220042002827","29690000.0","2","9","/laptop/hp-victus-16-r0283tx-i5-ad9t3pa?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP VICTUS 16 r0283TX i5 13500H/16GB/512GB/144Hz/6GB RTX3050/Win11 (AD9T3PA)","329429","22690000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329429/hp-victus-16-r0283tx-i5-ad9t3pa-170225-113116-254-600x600.jpg","-23%","Quà 2.240.000₫","5","• Đã bán 93"
"10","322568","0","22","42","1","1","0220042002583","22990000.0","2","10","/laptop/asus-tuf-gaming-a15-fa506nc-r5-hn017w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming A15 FA506NC R5 7535HS/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN017W)","322568","18990000.0","Asus","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322568/asus-tuf-gaming-a15-fa506nc-r5-hn017w-170225-104947-915-600x600.jpg","-17%","Quà 2.240.000₫","5","• Đã bán 1,2k"
"11","327902","0","22","42","1","1","0220042002775","26990000.0","2","11","/laptop/dell-latitude-3440-i7-71038103?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop Dell Latitude 3440 i7 1355U/16GB/512GB/Win11 (71038103)","327902","22790000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327902/dell-latitude-3440-i7-71038103-thumb-638754978199013953-600x600.jpg","-15%",,"5","• Đã bán 95"
"12","329112","0","22","42","1","1","0220042002819","19890000.0","2","12","/laptop/lenovo-v15-g5-irl-core-5-83hf0000vn?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Lenovo V15 G5 IRL Core 5 120U/16GB/512GB/Win11 (83HF0000VN)","329112","18390000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329112/lenovo-v15-g5-irl-core-5-83hf0000vn-thumb-638754875612151635-600x600.jpg","-7%","Quà 2.240.000₫","5","• Đã bán 28"
"13","320434","0","22","42","1","1","0220042002538","29990000.0","2","13","/laptop/asus-tuf-gaming-f15-fx507vu-i7-lp167w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP167W)","320434","26990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/320434/asus-tuf-gaming-f15-fx507vu-i7-lp167w-170225-104515-028-600x600.jpg","-10%","Quà 2.240.000₫","4.9","• Đã bán 919"
"14","327901","0","22","42","1","1","0220042002764","46190000.0","2","14","/laptop/dell-g15-5530-i9-i9hx161w11gr4060","Nomal","1","3","True","webtgdd-26-86","Laptop Dell G15 5530 i9 13900HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i9HX161W11GR4060)","327901","40990000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327901/dell-g15-5530-i9-i9hx161w11gr4060-thumb-638754978080857967-600x600.jpg","-11%","Quà 1.050.000₫","5","• Đã bán 68"
"15","325002","0","22","42","1","1","0220042002659","38390000.0","2","15","/laptop/hp-victus-16-r0127tx-i7-8c5n2pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP VICTUS 16 r0127TX i7 13700H/16GB/512GB/8GB RTX4060/144Hz/Win11 (8C5N2PA)","325002","34790000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325002/hp-victus-16-r0127tx-i7-8c5n2pa-170225-105918-087-600x600.jpg","-9%","Quà 2.240.000₫","5","• Đã bán 39"
"16","325575","0","22","42","2","1","0220042002677","71990000.0","162","16","/laptop/msi-creator-z17-hx-studio-a14vgt-i7-272vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Creator Z17 HX Studio A14VGT i7 14700HX/32GB/2TB/8GB RTX4070/165Hz/Touch/Pen/Balo/Win11 (272VN)","325575","66190000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325575/msi-creator-z17-hx-studio-a14vgt-i7-272vn-thumb-638754863143269122-600x600.jpg","-8%","Quà 2.240.000₫",,"• Đã bán 1"
"17","329111","0","22","42","1","1","0220042002818","44990000.0","2","17","/laptop/lenovo-legion-slim-5-16ahp9-r7-83dh003bvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming Legion Slim 5 16AHP9 R7 8845HS/32GB/1TB/8GB RTX4060/165Hz/Win11 (83DH003BVN)","329111","42690000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329111/lenovo-legion-slim-5-16ahp9-r7-83dh003bvn-638765973149694109-600x600.jpg","-5%","Quà 2.240.000₫","5","• Đã bán 9"
"18","332398","0","22","42","1","1","0220042002952","39990000.0","2","18","/laptop/acer-swift-ai-sf14-51-75vp-ultra-7-nxj2ksv001","Nomal","1","3","True","webtgdd-26-86","Laptop Acer Swift AI SF14 51 75VP Ultra 7 258V/32GB/1TB/Win11 (NX.J2KSV.001)","332398","39790000.0","Acer","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332398/acer-swift-ai-sf14-51-75vp-ultra-7-nxj2ksv001-638765990237555523-600x600.jpg","0%","Quà 2.290.000₫",,"• Đã bán 1"
"19","309243","0","22","42","1","1","0220042002304","18490000","2","19","/laptop/dell-inspiron-3530-i5-1335u-i5u085w11blu","Nomal","1","3","False","webtgdd-26-86","Laptop Dell Inspiron 15 3530 i5 1335U/8GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U085W11BLU)","309243","16990000","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/309243/dell-inspiron-3530-i5-1335u-i5u085w11blu-thumb-638754896338972747-600x600.jpg","-8%","Quà 150.000₫","4.9","• Đã bán 1k"
"20","311117","0","22","42","1","1","0220042002354","28490000.0","2","20","/laptop/asus-vivobook-14x-oled-k3405vc-i5-km006w?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 14X OLED K3405VC i5 13500H/16GB/512GB/4GB RTX3050/Win11 (KM006W)","311117","22790000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311117/asus-vivobook-14x-oled-k3405vc-i5-km006w-140225-100935-804-600x600.jpg","-20%",,"4.9","• Đã bán 884"
"1","326495","0","22","42","2","1","0220042002713","106990000.0","162","1","/laptop/lenovo-legion-pro-7-16irx9h-i9-83de001mvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Gaming Legion Pro 7 16IRX9H i9 14900HX/32GB/1TB/16GB RTX4090/240Hz/Win11 (83DE001MVN)","326495","106990000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326495/lenovo-legion-pro-7-16irx9h-i9-83de001mvn-thumb-638754866541502202-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 3"
"2","326833","0","22","42","1","1","0220042002735","36590000.0","154","2","/laptop/hp-envy-x360-14-fc0083tu-ultra-7-a19bspa","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop HP Envy X360 14 fc0083TU Ultra 7 155U/32GB/1TB/Touch/Pen/Win11 (A19BSPA)","326833","34590000.0","HP","Laptop","BoxCate","0","Xanh","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326833/hp-envy-x360-14-fc0083tu-ultra-7-a19bspa-638763560260041447-600x600.jpg","-5%","Quà 2.240.000₫","4.9","• Đã bán 80"
"3","328134","0","22","42","2","1","0220042002787","34990000.0","162","3","/laptop/lenovo-thinkpad-x13-ultra-5-21lu004nvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Thinkpad X13 Ultra 5 125U/16GB/512GB/Win11 Pro (21LU004NVN)","328134","33990000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328134/lenovo-thinkpad-x13-ultra-5-21lu004nvn-638763566904880763-600x600.jpg","0%","Quà 2.240.000₫","5","• Đã bán 4"
"4","325583","0","22","42","2","1","0220042002679","45990000.0","162","4","/laptop/msi-creator-m16-hx-c14vfg-i7-040vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Creator M16 HX C14VFG i7 14700HX/32GB/1TB/8GB RTX4060/240Hz/Balo/Win11 (040VN)","325583","42190000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325583/msi-creator-m16-hx-c14vfg-i7-040vn-thumb-638754863419001480-600x600.jpg","-8%","Quà 2.240.000₫","5","• Đã bán 17"
"5","329852","0","22","42","1","1","0220042002830","33490000.0","2","5","/laptop/dell-inspiron-7440-core-7-n7440c7u161w11ibu","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 7440 Core 7 150U/16GB/1TB/Touch/Pen/OfficeHS/Win11 (N7440-C7U161W11IBU)","329852","30990000.0","Dell","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329852/dell-inspiron-7440-core-7-n7440c7u161w11ibu-thumb-638760093753246499-600x600.jpg","-7%","Quà 150.000₫","5","• Đã bán 108"
"6","333094","0","22","42","1","1","0220042002958","40990000.0","154","6","/laptop/asus-rog-strix-g16-g614ju-i7-n3509w","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop Asus ROG Strix G16 G614JU i7 13650HX/32GB/1TB/6GB RTX4050/165Hz/Win11 (N3509W)","333094","34990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333094/asus-rog-strix-g16-g614ju-i7-n3509w-170225-114540-460-600x600.jpg","-14%","Quà 2.240.000₫","5","• Đã bán 30"
"7","329851","0","22","42","1","1","0220042002829","30990000.0","2","7","/laptop/dell-inspiron-7440-core-5-n4i5006w1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 7440 Core 5 120U/16GB/1TB/Touch/Pen/OfficeHS/Win11 (N4I5006W1)","329851","28990000.0","Dell","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329851/dell-inspiron-7440-core-5-n4i5006w1-thumb-638760092371412485-600x600.jpg","-6%","Quà 150.000₫","5","• Đã bán 31"
"8","330579","0","22","42","1","1","0220042002848","44990000.0","2","8","/laptop/asus-ux5406sa-ultra-7-pv140ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/Túi/OfficeHS/Win11 (PV140WS)","330579","41990000.0","Asus","Laptop","BoxCate","0","Trắng","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330579/asus-ux5406sa-ultra-7-pv140ws-638765977226776168-600x600.jpg","-6%","Quà 150.000₫","5","• Đã bán 21"
